watched,name,year,genre_main,genre_sub1,genre_sub2
0,Mr. Smith Goes to Washington,1939,Comedy,Black Comedy/Satire,Political
0,Life of Brian,1979,Comedy,Farce/Spoof,
0,Young Frankenstein,1974,Comedy,Farce/Spoof,
0,Kung Fu Hustle,2004,Comedy,Farce/Spoof,
0,Cat Ballou,1965,Comedy,Farce/Spoof,
0,Wet Hot American Summer,2001,Comedy,Farce/Spoof,
0,Beyond the Valley of the Dolls,1970,Comedy,Farce/Spoof,
0,Austin Powers: International Man of Mystery,1997,Comedy,Farce/Spoof,
0,Walk Hard: The Dewey Cox Story,2007,Comedy,Farce/Spoof,
0,Monty Python and the Holy Grail,1975,Comedy,Farce/Spoof,
0,Airplane!,1980,Comedy,Farce/Spoof,Absurd
0,Spaceballs,1987,Comedy,Farce/Spoof,Absurd
0,Hot Shots!,1991,Comedy,Farce/Spoof,Absurd
0,Don't Be a Menace...,1996,Comedy,Farce/Spoof,Absurd
0,The Naked Gun,1988,Comedy,Farce/Spoof,Absurd
0,School of Rock,2003,Comedy,Workplace/Occupational,
0,Clerks,1994,Comedy,Workplace/Occupational,
0,Office Space,1999,Comedy,Workplace/Occupational,
0,Anchorman,2004,Comedy,Workplace/Occupational,
0,The Producers,1967,Comedy,Workplace/Occupational,
0,The Gold Rush,1925,Comedy,Workplace/Occupational,
0,Horse Feathers,1932,Comedy,Workplace/Occupational,
0,I Heart Huckabees,2004,Comedy,Workplace/Occupational,
0,The Band's Visit,2007,Comedy,Workplace/Occupational,
0,Nacho Libre,2006,Comedy,Workplace/Occupational,
0,American Graffiti,1973,Comedy,Teen,
0,Risky Business,1983,Comedy,Teen,
0,The Breakfest Club,1985,Comedy,Teen,
0,American Pie,1999,Comedy,Teen,
0,Clueless,1995,Comedy,Teen,
0,Dazed and Confused,1993,Comedy,Teen,
0,Superbad,2007,Comedy,Teen,
0,Hairspray,1988,Comedy,Teen,
0,Mean Girls,2004,Comedy,Teen,
0,Easy A,2010,Comedy,Teen,
0,The Edge of Seventeen,2017,Comedy,Teen,
0,Napoleon Dynamite,2004,Comedy,Teen,
0,Sixteen Candles,1984,Comedy,Teen,
0,Fast Times at Ridgemont High,1982,Comedy,Teen,
0,Ferris Bueller's Day Off,1986,Comedy,Teen,
0,The Perks of Being a Wallflower,2012,Comedy,Teen,
0,Animal House,1978,Comedy,Teen,College
0,Revenge of the Nerds,1984,Comedy,Teen,College
0,Coming to America,1988,Comedy,Screwball,Fish Out of Water
0,Crocodile Dundee,1986,Comedy,Screwball,Fish Out of Water
0,Trading Places,1983,Comedy,Screwball,Fish Out of Water
0,Tootsie,1982,Comedy,Screwball,Costume
0,The Birdcage,1996,Comedy,Screwball,Costume
0,Mrs. Doubtfire,1993,Comedy,Screwball,Costume
0,Pink Flamingos,1972,Comedy,Screwball,Costume
0,The Blues Brothers,1980,Comedy,Road Comedy,
0,Road Trip,2000,Comedy,Road Comedy,
0,Cannonball Run,1981,Comedy,Road Comedy,
0,Lost in America,1985,Comedy,Road Comedy,
0,Sullivan's Travels,1941,Comedy,Road Comedy,
0,The General,1925,Comedy,Road Comedy,
0,Microbe and Gasoline,2015,Comedy,Road Comedy,
0,"Planes, Trains and Automobiles",1987,Comedy,Road Comedy,
0,National Lampoon's Vacation,1983,Comedy,Road Comedy,
0,Smokey and the Bandit,1977,Comedy,Road Comedy,
0,A Christmas Story,1983,Comedy,Family,
0,Father of the Bride,1950,Comedy,Family,
0,The Kid,1921,Comedy,Family,
0,Parenthood,1989,Comedy,Family,
0,Bugsy Malone,1976,Comedy,Crime Comedy,
0,The Ladykillers,1955,Comedy,Crime Comedy,
0,Raising Arizona,1987,Comedy,Crime Comedy,
0,Grosse Pointe Blank,1997,Comedy,Crime Comedy,
0,21 Jump Street,2012,Comedy,Crime Comedy,
0,A FIsh Called Wanda,1988,Comedy,Crime Comedy,
0,Dirty Rotten Scoundrels,1988,Comedy,Crime Comedy,
0,Bullets Over Broadway,1994,Comedy,Crime Comedy,
0,Waiting for Guffman,1996,Comedy,Mockumentary,
0,This is Spinal Tap,1984,Comedy,Mockumentary,
0,Borat,2006,Comedy,Mockumentary,
0,Best in Show,2000,Comedy,Mockumentary,
0,What We Do in the Shadows,2014,Comedy,Mockumentary,
0,Popstar: Never Stop Never Stopping,2016,Comedy,Mockumentary,
0,The Goonies,1985,Comedy,Kids in Peril,
0,Home Alone,1990,Comedy,Kids in Peril,
0,Adventures in Babysitting,1987,Comedy,Kids in Peril,
0,Harvey,1950,Comedy,Bufoons,
0,Who's Harry Crumb,1989,Comedy,Bufoons,
0,A Shot in the Dark,1964,Comedy,Bufoons,
0,Billy Madison,1995,Comedy,Bufoons,
0,Step Brothers,2008,Comedy,Bufoons,
0,Dumb and Dumber,1994,Comedy,Bufoons,
0,The Jerk,1979,Comedy,Bufoons,
0,Zoolander,2001,Comedy,Bufoons,
0,Ace Ventura: Pet Detective,1994,Comedy,Bufoons,
0,Monsieur Hulot's Holiday,1953,Comedy,Bufoons,
0,Shane,1953,Action,Western,Traditional
0,The Searchers,1956,Action,Western,Traditional
0,The Naked Spur,1953,Action,Western,Traditional
0,The Big Sky,1952,Action,Western,Traditional
0,The Shootist,1976,Action,Western,Traditional
0,Hannie Caulder,1971,Action,Western,Traditional
0,Rancho Notorious,1952,Action,Western,Traditional
0,Ulzana's Raid,1972,Action,Western,Traditional
0,Forty Guns,1957,Action,Western,Traditional
0,Stagecoach,1939,Action,Western,Traditional
0,Red River,1948,Action,Western,Traditional
0,The Big Country,1957,Action,Western,Traditional
0,The Magnificent Seven,1960,Action,Western,Traditional
0,High Noon,1952,Action,Western,Lawmen
0,Rio Bravo,1959,Action,Western,Lawmen
0,Tombstone,1993,Action,Western,Lawmen
0,True Grit,1969,Action,Western,Lawmen
0,The Man Who Shot Liberty Valance,1962,Action,Western,Lawmen
0,The Wild Bunch,1969,Action,Western,Revisionist
0,Little Big Man,1970,Action,Western,Revisionist
0,Dances with Wolves,1990,Action,Western,Revisionist
0,High Plains Drifter,1979,Action,Western,Revisionist
0,Unforgiven,1992,Action,Western,Revisionist
0,Hang 'Em High,1968,Action,Western,Revisionist
0,Bone Tomahawk,2015,Action,Western,Revisionist
0,Heaven's Gate,1980,Action,Western,Revisionist
0,In a Valley of Violence,2016,Action,Western,Revisionist
0,McCabe and Mrs. Miller,1971,Action,Western,Revisionist
0,The Outlaw Josey Wales,1976,Action,Western,Revisionist
0,Ride the High Country,1969,Action,Western,Revisionist
0,Pat Garrett and Billy the Kid,1973,Action,Western,Revisionist
0,The Assassination of Jesse James by the Coward Robert Ford,2007,Action,Western,Revisionist
0,El Topo,1970,Action,Western,Acid Western
0,The Shooting,1966,Action,Western,Acid Western
0,Dead Man,1985,Action,Western,Acid Western
0,Django,1966,Action,Western,Spaghetti
0,The Great Silence,1968,Action,Western,Spaghetti
0,Day of Anger,1967,Action,Western,Spaghetti
0,A Pistol for Ringo,1965,Action,Western,Spaghetti
0,The Big Gun Down,1966,Action,Western,Spaghetti
0,Django Unchained,2012,Action,Western,Spaghetti
0,A Bullet for the General,1966,Action,Western,Spaghetti
0,For a Few Dollars More,1965,Action,Western,Spaghetti
0,"The Good, the Bad and the Ugly",1966,Action,Western,Spaghetti
0,Once Upon a Time in the West,1968,Action,Western,Spaghetti
0,Captain Blood,1935,Action,Swashbuckler,
0,The Mark of Zorro,1940,Action,Swashbuckler,
0,The Adventures of Robin Hood,1938,Action,Swashbuckler,
0,The Prisoner of Zenda,1937,Action,Swashbuckler,
0,Twister,1996,Action,Disaster,
0,Airport,1970,Action,Disaster,
0,The Towering Inferno,1974,Action,Disaster,
0,The Poseidon Adventure,1970,Action,Disaster,
0,The Dirty Dozen,1967,Action,Team,
0,The Seven Samurai,1954,Action,Team,
0,The Guns of Navarone,1961,Action,Team,
0,The Expendables,2010,Action,Team,
0,The Warriors,1979,Action,Team,
0,Fast Five,2011,Action,Team,
0,Top Gun,1986,Action,Team,
0,13 Assassins,2010,Action,Team,
0,Furious 7,2015,Action,Team,
0,Wanted,2008,Action,Team,
0,The Treasure of the Sierra Madre,1948,Action,Team,
0,48 Hrs.,1982,Action,Team,Buddy Action
0,Rush Hour,1998,Action,Team,Buddy Action
0,The Rock,1996,Action,Team,Buddy Action
0,Leathal Weapon,1987,Action,Team,Buddy Action
0,The African Queen,1951,Action,Team,Buddy Action
0,Beverly Hills Cop,1984,Action,Team,Buddy Action
0,Stakeout,1987,Action,Team,Buddy Action
0,Bad Boys,1995,Action,Team,Buddy Action
0,Midnight Run,1988,Action,Team,Buddy Action
0,True Lies,1994,Action,Team,Buddy Action
0,The Man Who Would be King,1975,Action,Team,Buddy Action
0,Butch Cassidy and the Sundance Kid,1969,Action,Team,Buddy Action
0,Fist of Fury,1972,Action,Martial Arts,
0,Five Deadly Venoms,1978,Action,Martial Arts,
0,Kill Bill: Vol. 1,2003,Action,Martial Arts,
0,Iron Monkey,1993,Action,Martial Arts,
0,The Raid: Redemption,2011,Action,Martial Arts,
0,Ip Man,2008,Action,Martial Arts,
0,King Boxer,1972,Action,Martial Arts,
0,The 36th Chamber of Shaolin,1978,Action,Martial Arts,
0,The Legend of Drunken Master,2000,Action,Martial Arts,
0,Once Upon a Time in China,2011,Action,Martial Arts,
0,Enter the Dragon,1973,Action,Martial Arts,Tournament
0,Bloodsport,1988,Action,Martial Arts,Tournament
0,Kickboxer,1989,Action,Martial Arts,Tournament
0,Best of the Best,1989,Action,Martial Arts,Tournament
0,First Blood,1982,Action,Person with a Particular Set of Skills,
0,Taken,2008,Action,Person with a Particular Set of Skills,
0,John Wick,2014,Action,Person with a Particular Set of Skills,
0,The Bourne Identity,2002,Action,Person with a Particular Set of Skills,
0,Super Cop,1992,Action,Person with a Particular Set of Skills,
0,Road House,1989,Action,Person with a Particular Set of Skills,
0,Lone Wolf McQuade,1983,Action,Person with a Particular Set of Skills,
0,The Equalizer,2014,Action,Person with a Particular Set of Skills,
0,Rambo,2008,Action,Person with a Particular Set of Skills,
0,Machete,2010,Action,Person with a Particular Set of Skills,
0,Crank,2006,Action,Person with a Particular Set of Skills,
0,Commando,1985,Action,Person with a Particular Set of Skills,
0,Hard Boiled,1992,Action,Person with a Particular Set of Skills,
0,Police Story,1985,Action,Person with a Particular Set of Skills,
0,Atomic Blonde,2017,Action,Person with a Particular Set of Skills,
0,A History of Violence,2005,Action,Person with a Particular Set of Skills,
0,Die Hard with a Vengeance,1995,Action,Person with a Particular Set of Skills,
0,Die Hard,1988,Action,Person with a Particular Set of Skills,One Man in One Place
0,Speed,1994,Action,Person with a Particular Set of Skills,One Man in One Place
0,Passenger 57,1992,Action,Person with a Particular Set of Skills,One Man in One Place
0,Under Siege,1992,Action,Person with a Particular Set of Skills,One Man in One Place
0,Assault on Precinct 13,1976,Action,Person with a Particular Set of Skills,One Man in One Place
0,Brawl in Cell Block 99,2017,Action,Person with a Particular Set of Skills,One Man in One Place
0,Seven,1995,Thriller,Crime,Investigation
0,Fargo,1996,Thriller,Crime,Investigation
0,Dirty Hairy,1971,Thriller,Crime,Investigation
0,Point Break,1991,Thriller,Crime,Investigation
0,M,1931,Thriller,Crime,Investigation
0,One False Move,1992,Thriller,Crime,Investigation
0,Lone Star,1996,Thriller,Crime,Investigation
0,High and Low,1963,Thriller,Crime,Investigation
0,Elite Squad,2007,Thriller,Crime,Investigation
0,Training Day,2001,Thriller,Crime,Investigation
0,Sicario,2015,Thriller,Crime,Investigation
0,The Silence of the Lambs,1991,Thriller,Crime,Investigation
0,Strangers on a Train,1951,Thriller,Crime,Amateur Plots
0,Dial M for Murder,1954,Thriller,Crime,Amateur Plots
0,Blue Ruin,2013,Thriller,Crime,Amateur Plots
0,Double Indemnity,1944,Thriller,Crime,Amateur Plots
0,A Place in the Sun,1951,Thriller,Crime,Amateur Plots
0,Match Point,2005,Thriller,Crime,Amateur Plots
0,A Simple Plan,1998,Thriller,Crime,Amateur Plots
0,Elevator to the Gallows,1958,Thriller,Crime,Amateur Plots
0,The Departed,2006,Thriller,Crime,Gangster
0,The Wild One,1953,Thriller,Crime,Gangster
0,Scarface,1932,Thriller,Crime,Gangster
0,Carlito's Way,1993,Thriller,Crime,Gangster
0,Eastern Promises,2007,Thriller,Crime,Gangster
0,On the Waterfront,1954,Thriller,Crime,Gangster
0,Miller's Crossing,1990,Thriller,Crime,Gangster
0,Brighton Rock,1948,Thriller,Crime,Gangster
0,American Gangster,2007,Thriller,Crime,Gangster
0,The Public Enemy,1931,Thriller,Crime,Gangster
0,Performance,1970,Thriller,Crime,Gangster
0,Snatch,2000,Thriller,Crime,Gangster
0,Pulp Fiction,1994,Thriller,Crime,Gangster
0,Breathless,1960,Thriller,Crime,Gangster
0,Once Upon a Time in America,1984,Thriller,Crime,Gangster
0,Get Carter,1971,Thriller,Crime,Gangster
0,The Limey,1999,Thriller,Crime,Gangster
0,Goodfellas,1990,Thriller,Crime,Mafia
0,The Godfather,1972,Thriller,Crime,Mafia
0,Casino,1995,Thriller,Crime,Mafia
0,A Bronx Tale,1993,Thriller,Crime,Mafia
0,Mafioso,1962,Thriller,Crime,Mafia
0,Mean Streets,1973,Thriller,Crime,Mafia
0,The Godfather Part II,1974,Thriller,Crime,Mafia
0,Ocean's Eleven,2001,Thriller,Crime,Heist
0,Jackie Brown,1997,Thriller,Crime,Heist
0,Reservoir Dogs,1992,Thriller,Crime,Heist
0,Dog Day Afternoon,1975,Thriller,Crime,Heist
0,The Sting,1973,Thriller,Crime,Heist
0,Rififi,1955,Thriller,Crime,Heist
0,Bande A Part,1964,Thriller,Crime,Heist
0,Le Cercle Rouge,1970,Thriller,Crime,Heist
0,The Asphalt Jungle,1950,Thriller,Crime,Heist
0,Ronin,1998,Thriller,Crime,Heist
0,Bottle Rocket,1996,Thriller,Crime,Heist
0,Out of Sight,1998,Thriller,Crime,Heist
0,Drive,2011,Thriller,Crime,Heist
0,Layer Cake,2004,Thriller,Crime,Heist
0,Windows,2018,Thriller,Crime,Heist
0,Hell or High Water,2016,Thriller,Crime,Heist
0,Baby Driver,2017,Thriller,Crime,Heist
0,Logan Lucky,2017,Thriller,Crime,Heist
0,Sexy Beast,2000,Thriller,Crime,Heist
0,Quick Change,1990,Thriller,Crime,Heist
0,"Lock, Stock and Two Smoking Barrels",1999,Thriller,Crime,Heist
0,The Gold Man and the Gun,2018,Thriller,Crime,Heist
0,Bring Me the Head of Alfredo Garcia,1974,Thriller,Crime,Heist
0,Heat,1995,Thriller,Crime,Heist
0,The Killing,1956,Thriller,Crime,Heist
0,Dragged Across Concrete,2018,Thriller,Crime,Heist
0,Prisoners,2013,Thriller,Crime,Kidnapping
0,The Vanishing,1988,Thriller,Crime,Kidnapping
0,Ransom,1996,Thriller,Crime,Kidnapping
0,The Big Lebowski,1998,Thriller,Crime,Kidnapping
0,Misery,1990,Thriller,Crime,Kidnapping
0,The Man Who Knew Too Much,1956,Thriller,Crime,Kidnapping
0,Le Samourai,1967,Thriller,Crime,Hitmen
0,Le Femme Nikita,1990,Thriller,Crime,Hitmen
0,The Killer,1989,Thriller,Crime,Hitmen
0,In Bruges,2008,Thriller,Crime,Hitmen
0,Leon: The Professional,1994,Thriller,Crime,Hitmen
0,You Were Never Really Here,2018,Thriller,Crime,Hitmen
0,When a Stranger Calls,1979,Thriller,Slasher,
0,Peeping Tom,1960,Thriller,Slasher,
0,The Hills Have Eyes,1977,Thriller,Slasher,
0,Maniac,1980,Thriller,Slasher,
0,Opera,1987,Thriller,Slasher,
0,Deep Red,1975,Thriller,Slasher,
0,The Burning,1981,Thriller,Slasher,
0,The Funhouse,1981,Thriller,Slasher,
0,I Know What You Did Last Summer,1997,Thriller,Slasher,
0,The Texas Chainsaw Massacre,1974,Thriller,Slasher,
0,Friday the 13th,1980,Thriller,Slasher,Day-Specific
0,Halloween,1978,Thriller,Slasher,Day-Specific
0,Prom Night,1980,Thriller,Slasher,Day-Specific
0,My Bloody Valentine,1981,Thriller,Slasher,Day-Specific
0,Black Christmas,1974,Thriller,Slasher,Day-Specific
0,"Silent Night, Deadly Night",1984,Thriller,Slasher,Day-Specific
0,Jaws,1975,Thriller,Slasher,Non-Human Threat
0,Cujo,1983,Thriller,Slasher,Non-Human Threat
0,Orca,1977,Thriller,Slasher,Non-Human Threat
0,Grizzly,1976,Thriller,Slasher,Non-Human Threat
0,The Shallows,2016,Thriller,Slasher,Non-Human Threat
0,Cannibal Holocaust,1980,Thriller,Slasher,Splatter/Torture
0,Blood Feast,1963,Thriller,Slasher,Splatter/Torture
0,Hostel,2005,Thriller,Slasher,Splatter/Torture
0,Saw,2004,Thriller,Slasher,Splatter/Torture
0,Martyrs,2008,Thriller,Slasher,Splatter/Torture
0,Pieces,1983,Thriller,Slasher,Splatter/Torture
0,The Human Centipede (First Sequence),2009,Thriller,Slasher,Splatter/Torture
0,Henry: Portrait of a Serial Killer,1986,Thriller,Slasher,Splatter/Torture
0,9 1/2 Weeks,1998,Thriller,Erotic,
0,Fatal Attraction,1987,Thriller,Erotic,
0,Body Heat,1981,Thriller,Erotic,
0,Eyes Wide Shut,1999,Thriller,Erotic,
0,Bound,1996,Thriller,Erotic,
0,American Gigolo,1980,Thriller,Erotic,
0,Last Tango in Paris,1972,Thriller,Erotic,
0,Basic Instinct,1992,Thriller,Erotic,
0,Exotica,1994,Thriller,Erotic,
0,The Last Seduction,1994,Thriller,Erotic,
0,Funny Games,2007,Thriller,Meta-Thriller,
0,Scream,1996,Thriller,Meta-Thriller,
0,Z,1969,Thriller,Conspiracy,
0,In the Line of Fire,1993,Thriller,Conspiracy,
0,The Parallax View,1974,Thriller,Conspiracy,
0,Enemy of the State,1998,Thriller,Conspiracy,
0,Three Days of the Condor,1975,Thriller,Conspiracy,
0,The Wicker Man,1973,Thriller,Cults,
0,The Invitaion,2015,Thriller,Cults,
0,Mandy,2018,Thriller,Cults,
0,We Are What We Are,2013,Thriller,Cults,
0,Midsommar,2019,Thriller,Cults,
0,Freaks,1932,Thriller,Cults,
0,Martha Marcy May Marlene,2011,Thriller,Cults,
0,Notorious,1946,Thriller,Spy,
0,No Way Out,1987,Thriller,Spy,
0,The Third Man,1949,Thriller,Spy,
0,The 39 Steps,1935,Thriller,Spy,
0,Dr. No,1962,Thriller,Spy,
0,Goldfinger,1964,Thriller,Spy,
0,Casino Royale,2006,Thriller,Spy,
0,Mission: Impossible,1996,Thriller,Spy,
0,Ministry of Fear,1944,Thriller,Spy,
0,"Tinker, Tailor, Soldier, Spy",2011,Thriller,Spy,
0,Kingsmen: The Secret Service,2015,Thriller,Spy,
0,From Russia with Love,1963,Thriller,Spy,
0,Vertigo,1958,Thriller,Psychological,
0,The Innocents,1961,Thriller,Psychological,
0,Les Diaboliques,1955,Thriller,Psychological,
0,Cat People,1942,Thriller,Psychological,
0,The Crying Game,1992,Thriller,Psychological,
0,Repulsion,1965,Thriller,Psychological,
0,Sisters,1973,Thriller,Psychological,
0,Raw,2017,Thriller,Psychological,
0,Pi,1998,Thriller,Psychological,
0,Eyes Without a Face,1960,Thriller,Psychological,
0,The Game,1997,Thriller,Psychological,
0,Rebecca,1940,Thriller,Psychological,
0,Cache,2005,Thriller,Psychological,
0,Straw Dogs,1971,Thriller,Psychological,
0,They Look Like People,2015,Thriller,Psychological,
0,The Night of the Hunter,1955,Thriller,Psychological,
0,The Bird With the Crystal Plumage,1970,Thriller,Psychological,
0,The Bad Seed,1976,Thriller,Psychological,Sociopaths
0,Psycho,1960,Thriller,Psychological,Sociopaths
0,Taxi Driver,1976,Thriller,Psychological,Sociopaths
0,Creep,2014,Thriller,Psychological,Sociopaths
0,American Psycho,2000,Thriller,Psychological,Sociopaths
0,Gone Girl,2014,Thriller,Psychological,Sociopaths
0,The Talented Mr. Ripley,1999,Thriller,Psychological,Sociopaths
0,What Ever Happened to Baby Jane?,1962,Thriller,Psychological,Sociopaths
0,Touch of Evil,1958,Thriller,Film Noir,
0,The Maltese Falcon,1941,Thriller,Film Noir,
0,Kiss Me Deadly,1955,Thriller,Film Noir,
0,Sunset Boulevard,1950,Thriller,Film Noir,
0,The Reckless Moment,1949,Thriller,Film Noir,
0,The Big Sleep,1946,Thriller,Film Noir,
0,In a Lonely Place,1950,Thriller,Film Noir,
0,Gilda,1946,Thriller,Film Noir,
0,The Big Heat,1953,Thriller,Film Noir,
0,Laura,1944,Thriller,Film Noir,
0,Out of the Past,1947,Thriller,Film Noir,
0,Pickup on South Street,1950,Thriller,Film Noir,
0,Point Blank,1967,Thriller,Film Noir,Neo-Noir
0,Sin City,2005,Thriller,Film Noir,Neo-Noir
0,The Long Goodbye,1973,Thriller,Film Noir,Neo-Noir
0,Blood Simple,1984,Thriller,Film Noir,Neo-Noir
0,Barton Fink,1991,Thriller,Film Noir,Neo-Noir
0,Chinatown,1974,Thriller,Film Noir,Neo-Noir
0,Blue Velvet,1986,Thriller,Film Noir,Neo-Noir
0,Collateral,2004,Thriller,Film Noir,Neo-Noir
0,L.A. Confidential,1997,Thriller,Film Noir,Neo-Noir
0,Hard Eight,1996,Thriller,Film Noir,Neo-Noir
0,The Thin Man,1934,Thriller,Mystery,Whodunnit
0,Blowup,1966,Thriller,Mystery,Whodunnit
0,The Conversation,1974,Thriller,Mystery,Whodunnit
0,The Kennel Murder Case,1933,Thriller,Mystery,Whodunnit
0,Dead Reckoning,1947,Thriller,Mystery,Provisional Detective
0,Flightplan,2005,Thriller,Mystery,Provisional Detective
0,To Catch a Thief,1955,Thriller,Mystery,Provisional Detective
0,Rear Window,1954,Thriller,Mystery,Provisional Detective
0,A Canterbury Tale,1944,Thriller,Mystery,Provisional Detective
0,The Usual Suspects,1995,Thriller,Mystery,Procedural
0,Bullitt,1968,Thriller,Mystery,Procedural
0,Mystic River,2003,Thriller,Mystery,Procedural
0,In the Heat of the Night,1967,Thriller,Mystery,Procedural
0,Memento,2000,Thriller,Mystery,Unreliable Minds
0,Mirage,2018,Thriller,Mystery,Unreliable Minds
0,Oldboy,2003,Thriller,Mystery,Unreliable Minds
0,The Manchurian Candidate,1962,Thriller,Mystery,Unreliable Minds
0,Deliverance,1972,Thriller,Survival,
0,Cast Away,2000,Thriller,Survival,
0,The Revenant,2015,Thriller,Survival,
0,The Wages of Fear,1953,Thriller,Survival,
0,All is Lost,2013,Thriller,Survival,
0,Walkabout,1971,Thriller,Survival,
0,The Most Dangerous Game,1932,Thriller,Survival,
0,The Strangers,2008,Thriller,Survival,Contained Survival
0,Panic Room,2002,Thriller,Survival,Contained Survival
0,You're Next,2011,Thriller,Survival,Contained Survival
0,Hush,2016,Thriller,Survival,Contained Survival
0,Green Room,2015,Thriller,Survival,Contained Survival
0,Buried,2010,Thriller,Survival,Contained Survival
0,Don't Breathe,2016,Thriller,Survival,Contained Survival
0,The Fugitive,1993,Thriller,Chase,
0,North by Northwest,1959,Thriller,Chase,
0,Diva,1981,Thriller,Chase,
0,No Country for Old Men,2007,Thriller,Chase,
0,Life of Pi,2012,Fantasy,Touch of Magic,
0,Three Colours: Red,1994,Fantasy,Touch of Magic,
0,Matilda,1996,Fantasy,Touch of Magic,
0,L.A. Story,1991,Fantasy,Touch of Magic,
0,The Lobster,2015,Fantasy,Touch of Magic,
0,Ordet,1955,Fantasy,Touch of Magic,
0,Mary Poppins,1964,Fantasy,Touch of Magic,
0,The Green Mile,1999,Fantasy,Touch of Magic,
0,Field of Dreams,1989,Fantasy,Touch of Magic,
0,Enchanted,2007,Fantasy,Touch of Magic,
0,Midnight in Paris,2011,Fantasy,Touch of Magic,
0,The Double Life of Veronique,1991,Fantasy,Touch of Magic,
0,Willy Wonka and the Chocolate Factory,1971,Fantasy,Touch of Magic,
0,Stranger than Fiction,2006,Fantasy,Touch of Magic,
0,Who Framed Roger Rabbit,1988,Fantasy,Touch of Magic,
0,Toy Story,1995,Fantasy,Touch of Magic,Hidden Worlds
0,Toy Story 2,1999,Fantasy,Touch of Magic,Hidden Worlds
0,Toy Story 3,2010,Fantasy,Touch of Magic,Hidden Worlds
0,"Monsters, Inc.",2001,Fantasy,Touch of Magic,Hidden Worlds
0,The Lego Movie,2014,Fantasy,Touch of Magic,Hidden Worlds
0,Wreck-It Ralph,2012,Fantasy,Touch of Magic,Hidden Worlds
0,Ralph Breaks the Internet,2018,Fantasy,Touch of Magic,Hidden Worlds
0,All That Jazz,1979,Fantasy,Touch of Magic,Reveries
0,Birdman,2014,Fantasy,Touch of Magic,Reveries
0,Big Fish,2003,Fantasy,Touch of Magic,Reveries
0,Sherlock Jr.,1924,Fantasy,Touch of Magic,Reveries
0,Groundhog Day,1993,Fantasy,Touch of Magic,Do-Overs
0,It's a Wonderful Life,1946,Fantasy,Touch of Magic,Do-Overs
0,Peggy Sue Got Married,1986,Fantasy,Touch of Magic,Do-Overs
0,Your Name,2016,Fantasy,Touch of Magic,Body Change
0,Freaky Friday,1976,Fantasy,Touch of Magic,Body Change
0,Dream a Little Dream,1989,Fantasy,Touch of Magic,Body Change
0,Big,1988,Fantasy,Touch of Magic,Body Change
0,13 Going on 30,2004,Fantasy,Touch of Magic,Body Change
0,Being John Malkovich,1999,Fantasy,Touch of Magic,Body Change
0,My Neighbor Totoro,1988,Fantasy,Touch of Magic,Friendly Creatures
0,The Iron Giant,1999,Fantasy,Touch of Magic,Friendly Creatures
0,Pinocchio,1940,Fantasy,Touch of Magic,Friendly Creatures
0,Pete's Dragon,2016,Fantasy,Touch of Magic,Friendly Creatures
0,Colossal,2017,Fantasy,Touch of Magic,Friendly Creatures
0,Paddington,2014,Fantasy,Touch of Magic,Friendly Creatures
0,Paddington 2,2017,Fantasy,Touch of Magic,Friendly Creatures
0,Splash,1984,Fantasy,Touch of Magic,Friendly Creatures
0,A Letter to Momo,2011,Fantasy,Touch of Magic,Friendly Creatures
0,Christopher Robin,2018,Fantasy,Touch of Magic,Friendly Creatures
0,The Secret of Roan Inish,1994,Fantasy,Touch of Magic,Friendly Creatures
0,Where the Wild Things Are,2009,Fantasy,Touch of Magic,Friendly Creatures
0,Beetlejuice,1988,Fantasy,Touch of Magic,Afterlife
0,After Life,1998,Fantasy,Touch of Magic,Afterlife
0,A Ghost Story,2017,Fantasy,Touch of Magic,Afterlife
0,Heaven Can Wait,1978,Fantasy,Touch of Magic,Afterlife
0,Coco,2017,Fantasy,Touch of Magic,Afterlife
0,A Matter of Life and Death,1946,Fantasy,Touch of Magic,Afterlife
0,Adaptation,2002,Fantasy,Postmodern,
0,Zelig,1983,Fantasy,Postmodern,
0,Sweet and Lowdown,1999,Fantasy,Postmodern,
0,Taste of Cherry,1997,Fantasy,Postmodern,
0,Hellzapoppin',1941,Fantasy,Postmodern,
0,The Witches,1990,Fantasy,Dark Fantasy,
0,Pan's Labyrinth,2006,Fantasy,Dark Fantasy,
0,Coraline,2009,Fantasy,Dark Fantasy,
0,Corpse Bride,2005,Fantasy,Dark Fantasy,
0,A Monster Calls,2016,Fantasy,Dark Fantasy,
0,Legend,1985,Fantasy,Dark Fantasy,
0,Army of Darkness,1993,Fantasy,Dark Fantasy,
0,The Shape of Water,2017,Fantasy,Dark Fantasy,
0,Paperhouse,1988,Fantasy,Dark Fantasy,
0,Phantasm,1979,Fantasy,Dark Fantasy,
0,Edward Scissorhands,1990,Fantasy,Dark Fantasy,
0,The City of Lost Children,1995,Fantasy,Dark Fantasy,
0,The Nightmare Before Christmas,1993,Fantasy,Dark Fantasy,
0,Something Wicked This Way Comes,1983,Fantasy,Dark Fantasy,
0,Black Orpheus,1959,Fantasy,Modern Myth,
0,Teorema,1968,Fantasy,Modern Myth,
0,Orpheus,1950,Fantasy,Modern Myth,
0,A Serious Man,2009,Fantasy,Modern Myth,
0,Mother!,2017,Fantasy,Modern Myth,
0,The Killing of a Sacred Deer,2017,Fantasy,Modern Myth,
